 0.080593   2.458   0.669 -22.391   0.795   0.0000000005952  11.205    8.368
 0.084344   2.228   0.503 -21.271   0.719   0.0000000022140  10.718    7.060
 0.088024   2.346   0.661 -21.844   0.740   0.0000000011304  10.922    7.663
 0.085133   2.248   0.491 -21.548   0.742   0.0000000015983  10.846    7.180
 0.169217   2.302   0.656 -22.568   0.771   0.0000000005239  11.260    7.874
 0.086400   2.156   0.303 -20.823   0.765   0.0000000038017  10.602    6.446
 0.082978   2.268   0.447 -21.606   0.765   0.0000000014885  10.906    8.000
 0.096587   2.073   0.425 -21.205   0.714   0.0000000024206  10.653    6.237
 0.047001   2.198   0.502 -21.149   0.742   0.0000000024805  10.732    9.745
 0.138709   2.387   0.610 -21.997   0.758   0.0000000009854  11.097    9.126
 0.052231   2.214   0.631 -21.494   0.750   0.0000000016543  10.783    5.369
 0.117184   2.312   0.678 -22.226   0.803   0.0000000007409  11.197    7.147
 0.137180   2.418   0.607 -22.299   0.769   0.0000000006924  11.112    7.444
 0.142771   2.317   0.623 -22.256   0.785   0.0000000007308  11.145    8.119
 0.162148   2.440   0.775 -22.818   0.755   0.0000000003953  11.299    7.711
 0.114917   2.356   0.481 -21.465   0.764   0.0000000018082  10.799    6.273
 0.171848   2.470   1.098 -23.525   0.801   0.0000000001903  11.624    8.052
 0.123175   2.286   0.196 -21.586   0.673   0.0000000015776  10.692    4.733
 0.088248   2.342   0.646 -22.368   0.766   0.0000000006144  11.184    7.681
 0.181270   2.415   1.007 -23.242   0.816   0.0000000002551  11.573    9.249
 0.179203   2.302   0.699 -22.629   0.775   0.0000000004935  11.329   10.127
 0.164247   2.473   0.922 -23.532   0.766   0.0000000001879  11.604    6.680
 0.182413   2.476   0.580 -22.605   0.743   0.0000000005085  11.224    6.073
 0.055069   2.204   0.699 -21.654   0.775   0.0000000013739  10.935    6.734
 0.187132   2.460   0.659 -22.680   0.784   0.0000000004697  11.370    9.245
 0.182452   2.412   0.775 -23.079   0.773   0.0000000003030  11.453    7.117
 0.177759   2.371   0.587 -22.540   0.750   0.0000000005445  11.226    6.734
 0.164009   2.359   0.613 -22.445   0.794   0.0000000005992  11.158    8.517
 0.182814   2.434   0.844 -22.888   0.795   0.0000000003723  11.459    6.912
 0.086765   2.029   0.456 -21.084   0.741   0.0000000027739  10.500    5.757
 0.085304   2.166   0.395 -20.999   0.747   0.0000000030690  10.684    7.958
 0.081746   2.106   0.392 -20.972   0.818   0.0000000031616  10.750    6.430
 0.087467   2.287   0.613 -21.856   0.818   0.0000000011130  10.984    6.705
 0.097066   2.415   0.577 -21.838   0.721   0.0000000011470  10.951    7.667
 0.107395   2.302   0.423 -21.335   0.801   0.0000000020945  10.945    6.882
 0.121150   2.307   0.645 -22.149   0.774   0.0000000008125  11.109    6.719
 0.093030   2.399   0.698 -22.412   0.773   0.0000000005871  11.206    7.076
 0.083416   2.379   0.504 -21.846   0.770   0.0000000011232  10.968    8.492
 0.186390   2.351   0.801 -22.698   0.801   0.0000000004597  11.314    7.050
 0.223307   2.322   1.146 -23.384   0.771   0.0000000002275  11.617    6.819
 0.082468   2.269   0.233 -20.820   0.772   0.0000000038027  10.550    8.123
 0.120071   2.237   0.585 -21.928   0.784   0.0000000010521  11.032    6.440
 0.141407   2.366   0.621 -22.084   0.743   0.0000000008922  10.915    5.272
 0.119261   2.208   0.813 -21.940   0.705   0.0000000010359  11.057    5.359
 0.172386   2.471   0.709 -22.758   0.883   0.0000000004258  11.377    8.480
 0.106555   2.334   0.521 -21.990   0.693   0.0000000009666  10.863    3.705
 0.197456   2.325   0.842 -23.024   0.754   0.0000000003254  11.433    6.792
 0.172545   2.380   0.856 -23.017   0.778   0.0000000003214  11.510    9.196
 0.169700   2.464   0.719 -22.706   0.788   0.0000000004499  11.369   10.177
 0.120278   2.403   0.615 -22.023   0.786   0.0000000009415  10.978    8.097
 0.114670   2.426   0.387 -21.638   0.758   0.0000000014740  11.603    6.468
 0.181626   2.448   0.886 -22.991   0.781   0.0000000003328  12.411    8.377
 0.125798   2.342   0.469 -21.696   0.789   0.0000000013892  10.939    7.216
 0.090335   2.207   0.722 -21.999   0.771   0.0000000009440  11.028    5.891
 0.082912   2.160   0.378 -21.623   0.720   0.0000000014587  10.801    5.981
 0.181756   2.461   0.987 -23.363   0.775   0.0000000002255  11.746    7.589
 0.182195   2.419   0.797 -23.160   0.752   0.0000000002781  11.368    6.149
 0.106264   2.360   0.656 -22.619   0.743   0.0000000004708  11.335    9.694
 0.180508   2.489   0.715 -23.034   0.805   0.0000000003175  11.485    9.623
 0.109429   2.496   0.364 -21.767   0.849   0.0000000012607  11.083    8.000
 0.156315   2.265   0.644 -22.336   0.724   0.0000000006742  11.121    6.787
 0.120771   2.395   0.889 -22.978   0.756   0.0000000003220  11.440    7.589
 0.081951   2.237   0.318 -20.953   0.787   0.0000000032351  10.525    7.018
 0.122464   2.338   0.486 -21.970   0.759   0.0000000010032  10.875    5.837
 0.122081   2.435   0.743 -22.507   0.746   0.0000000005400  11.438    7.918
 0.084385   2.377   0.698 -22.590   0.755   0.0000000004775  11.282    7.459
 0.083333   2.322   0.459 -20.935   0.752   0.0000000033070  10.634    7.231
 0.083520   2.389   0.249 -21.136   0.760   0.0000000026009  10.741    6.910
 0.159130   2.349   0.584 -22.263   0.787   0.0000000007350  11.115    8.158
 0.058288   2.293   0.299 -20.689   0.720   0.0000000043650  10.521    7.281
 0.172793   2.285   0.977 -22.900   0.780   0.0000000003648  12.184    7.626
 0.168220   2.373   0.927 -22.836   0.768   0.0000000003895  11.582    7.178
 0.168008   2.440   0.727 -22.806   0.841   0.0000000004025  11.041    2.673
 0.167440   2.373   0.639 -22.370   0.771   0.0000000006549  11.801    8.570
 0.167285   2.382   0.560 -22.383   0.725   0.0000000006452  11.128    8.502
 0.169791   2.377   0.605 -22.463   0.780   0.0000000005904  11.216    8.295
 0.047074   2.183   0.426 -20.494   0.780   0.0000000055012  10.568    9.012
 0.123933   2.325   0.681 -22.067   0.668   0.0000000008965  11.116    8.700
 0.135941   2.246   0.746 -22.069   0.739   0.0000000009035  11.066    8.535
 0.048195   2.185   0.158 -20.314   0.779   0.0000000068968  10.439   10.819
 0.048370   2.378   0.530 -21.863   0.802   0.0000000010682  10.966    6.745
 0.133667   2.397   0.845 -22.682   0.771   0.0000000004486  11.347    9.612
 0.185345   2.391   0.962 -22.898   0.710   0.0000000003693  11.373    8.097
 0.184827   2.503   0.690 -22.760   0.804   0.0000000004291  11.334    6.519
 0.070177   2.254   0.479 -21.516   0.740   0.0000000016380  10.824    6.480
 0.064951   1.925   0.371 -20.217   0.722   0.0000000079145  10.274    7.876
 0.168164   2.266   0.874 -22.736   0.799   0.0000000004347  11.365    8.204
 0.163249   2.460   0.805 -22.365   0.795   0.0000000006562  11.195    7.638
 0.083838   2.251   0.308 -21.140   0.788   0.0000000025892  10.697    8.069
 0.183355   2.483   0.762 -23.040   0.764   0.0000000003164  11.452    8.125
 0.083021   2.256   0.495 -21.495   0.776   0.0000000016978  10.825    7.967
 0.064558   2.007   0.441 -20.388   0.721   0.0000000063745  10.240    6.163
 0.065055   2.087   0.396 -21.088   0.696   0.0000000027083  10.544    5.942
 0.047986   2.282   0.688 -21.920   0.755   0.0000000009986  11.046    8.358
 0.111549   2.241   0.596 -21.631   0.806   0.0000000014819  10.960    8.829
 0.166254   2.468   0.644 -22.680   0.781   0.0000000004616  11.361    9.410
 0.107674   2.206   0.535 -21.753   0.777   0.0000000012790  10.867    5.849
 0.167780   2.353   0.876 -22.505   0.883   0.0000000005619  11.134    8.943
 0.135649   2.359   0.543 -22.386   0.748   0.0000000006259  11.151   10.139
 0.186475   2.385   0.810 -23.164   0.710   0.0000000002780  11.446    7.078
 0.247216   2.367   1.136 -23.660   0.755   0.0000000001758  11.578    6.358
 0.184166   2.482   0.816 -23.291   0.755   0.0000000002430  11.690   10.522
 0.061839   2.391   0.768 -22.811   0.746   0.0000000003681  11.355    8.644
 0.185466   2.417   0.794 -22.956   0.813   0.0000000003468  11.408    7.171
 0.186343   2.493   0.806 -22.850   0.846   0.0000000003894  11.498    7.010
 0.081784   2.237   0.365 -20.836   0.783   0.0000000037255  10.677    9.190
 0.062624   2.135   0.456 -20.993   0.733   0.0000000030308  10.606    7.362
 0.060045   2.232   0.494 -21.467   0.755   0.0000000017205  10.789    6.196
 0.153599   2.401   0.559 -22.381   0.773   0.0000000006390  11.150    7.040
 0.091866   2.265   0.536 -21.898   0.719   0.0000000010637  11.007    9.273
 0.081016   2.130   0.743 -21.606   0.746   0.0000000014868  10.818    5.916
 0.154996   2.390   0.470 -22.213   0.795   0.0000000007766  11.144    7.861
 0.164680   2.367   0.799 -22.387   0.779   0.0000000006404  11.303    9.543
 0.156946   2.323   0.749 -22.553   0.776   0.0000000005279  11.355    9.296
 0.136394   2.331   0.682 -22.078   0.853   0.0000000008947  11.247    7.362
 0.112435   2.240   0.474 -21.681   0.729   0.0000000013983  10.904    6.725
 0.152867   2.358   0.687 -22.226   0.785   0.0000000007638  11.194    9.275
 0.086665   2.062   0.665 -20.912   0.768   0.0000000034131  10.638    7.874
 0.134502   2.295   0.634 -22.024   0.764   0.0000000009509  11.083    9.681
 0.153058   2.513   0.849 -23.455   0.832   0.0000000002011  11.582    7.224
 0.113321   2.251   0.419 -21.729   0.727   0.0000000013216  10.803    6.237
 0.113116   2.284   0.591 -21.412   0.754   0.0000000019223  10.795    7.388
 0.087985   2.426   0.526 -22.036   0.799   0.0000000009020  11.090    8.574
 0.154051   2.425   0.811 -22.575   0.740   0.0000000005138  11.296    7.490
 0.082940   2.264   0.368 -20.933   0.780   0.0000000033157  10.650    8.855
 0.081482   2.314   0.429 -21.606   0.756   0.0000000014876  10.804    6.933
 0.083525   2.129   0.640 -21.665   0.724   0.0000000013892  10.733    5.485
 0.082301   2.342   0.348 -21.214   0.767   0.0000000023663  10.672    7.527
 0.063279   2.437   0.257 -20.612   0.787   0.0000000048252  10.603    7.777
 0.186102   2.405   0.713 -22.749   0.724   0.0000000004347  11.250    6.616
 0.099077   2.355   0.437 -21.565   0.754   0.0000000015851  10.827    6.994
 0.058859   2.259   0.087 -20.717   0.721   0.0000000042222  10.520    7.063
 0.173358   2.525   0.688 -22.651   0.826   0.0000000004793  11.379   10.290
 0.062903   2.226   0.269 -20.756   0.742   0.0000000040427  10.557    8.748
 0.091853   2.172   0.594 -21.551   0.673   0.0000000016012  10.799    5.836
 0.086348   2.211   0.484 -21.401   0.724   0.0000000019022  10.786    8.106
 0.179295   2.341   0.822 -22.606   0.749   0.0000000005065  11.331    8.414
 0.123652   2.328   0.571 -22.278   0.739   0.0000000007013  11.144    8.845
 0.079092   2.253   0.229 -20.590   0.749   0.0000000050280  10.520    9.495
 0.194378   2.282   1.198 -23.302   0.752   0.0000000002422  11.543    8.720
 0.109468   2.294   0.700 -21.801   0.772   0.0000000012104  10.963    6.894
 0.110466   2.223   0.441 -21.454   0.736   0.0000000018237  10.812    7.976
 0.078641   2.124   0.375 -20.485   0.695   0.0000000057218  10.333    7.667
 0.093411   2.237   0.567 -21.279   0.734   0.0000000022109  10.730    9.612
 0.164476   2.291   0.855 -22.640   0.741   0.0000000004817  11.293    8.412
 0.024962   2.118   0.154 -20.023   0.744   0.0000000097561  10.284    9.296
 0.114675   2.330   0.504 -21.866   0.720   0.0000000011258  10.894    6.902
 0.080089   2.428   0.746 -22.465   0.772   0.0000000005474  11.304   10.491
 0.120357   2.304   0.432 -21.612   0.839   0.0000000015269  10.861    6.272
 0.176103   2.424   0.582 -22.611   0.804   0.0000000005024  11.351   10.195
 0.100437   2.331   0.562 -21.592   0.774   0.0000000015364  10.898    7.075
 0.066460   2.325   0.318 -21.293   0.735   0.0000000021241  10.784    9.049
 0.112513   2.178   0.655 -21.777   0.763   0.0000000012479  11.010    8.696
 0.140861   2.389   0.532 -21.977   0.856   0.0000000010105  11.106    9.018
 0.082880   2.140   0.267 -20.964   0.711   0.0000000031931  10.484    5.651
 0.148554   2.356   0.672 -22.425   1.104   0.0000000006056  11.113    5.931
 0.061782   2.202   0.280 -20.725   0.773   0.0000000041940  10.547    7.802
 0.082598   2.222   0.534 -21.418   0.729   0.0000000018588  10.823    8.726
 0.114825   2.187   0.749 -22.120   0.725   0.0000000008366  11.019    7.667
 0.105539   2.344   0.601 -22.474   0.686   0.0000000005532  10.860    2.448
 0.083008   2.314   0.529 -21.563   0.778   0.0000000015668  10.883    6.255
 0.071539   2.227   0.336 -21.351   0.722   0.0000000019936  10.780    7.838
 0.093018   2.252   0.561 -21.610   0.818   0.0000000014944  10.946    7.058
 0.093403   2.394   0.508 -21.978   0.808   0.0000000009700  11.113   11.163
 0.196361   2.342   0.698 -22.999   0.668   0.0000000003337  11.233    5.463
 0.083350   2.330   0.592 -21.886   0.790   0.0000000010713  11.014    7.273
 0.080765   2.256   0.557 -21.682   0.770   0.0000000013590  10.957    9.532
 0.109825   2.248   0.551 -21.985   0.763   0.0000000009757  10.979    6.844
 0.169625   2.397   0.906 -23.074   0.599   0.0000000003016  11.490    5.091
 0.177952   2.352   0.613 -22.707   0.729   0.0000000004522  11.225    6.492
 0.185396   2.401   0.819 -22.858   0.767   0.0000000003857  11.452    7.914
 0.202280   2.383   0.865 -22.974   0.983   0.0000000003447  11.280    6.285
 0.112106   2.381   0.455 -21.945   0.803   0.0000000010241  11.085    9.059
 0.120504   2.306   0.616 -21.707   0.772   0.0000000013645  10.894    8.204
 0.037799   2.403   0.349 -21.608   0.772   0.0000000014285  10.903    6.918
 0.177127   2.462   0.849 -22.837   0.802   0.0000000003917  11.466    8.297
 0.176620   2.292   0.964 -23.052   0.842   0.0000000003105  11.588    6.005
 0.091432   2.298   0.388 -21.250   0.775   0.0000000022858  10.808    7.563
 0.062229   2.169   0.340 -21.150   0.749   0.0000000025083  10.774    8.815
 0.177297   2.478   1.208 -23.421   0.845   0.0000000002118  11.612    9.557
 0.181688   2.490   0.899 -23.192   0.808   0.0000000002688  11.523    8.978
 0.163127   2.320   0.966 -23.030   0.775   0.0000000003148  11.283    5.495
 0.062698   2.084   0.101 -20.007   0.706   0.0000000103051  10.201    7.288
 0.110609   2.073   0.383 -21.714   0.662   0.0000000013421  10.773    4.816
 0.099193   2.361   0.603 -22.419   0.737   0.0000000005851  11.185    7.823
 0.120782   2.255   0.606 -22.075   0.668   0.0000000008858  10.992    4.737
 0.200996   2.533   0.772 -22.995   0.802   0.0000000003363  11.448    6.882
 0.170910   2.294   0.563 -22.417   0.687   0.0000000006227  10.696    1.848
 0.182141   2.398   0.754 -22.888   0.719   0.0000000003723  11.446    5.229
 0.174610   2.497   0.993 -23.273   0.792   0.0000000002457  11.475    6.381
 0.158862   2.408   0.703 -22.448   0.757   0.0000000005952  11.228    7.209
 0.240320   2.489   1.304 -23.957   0.757   0.0000000001312  11.795    8.050
 0.111055   2.324   0.579 -22.163   0.711   0.0000000007930  11.240    4.624
 0.110409   2.268   0.480 -21.576   0.803   0.0000000015785  10.698    4.790
 0.076632   2.360   0.454 -21.830   0.786   0.0000000011371  11.033    7.973
 0.198404   2.333   0.941 -23.316   0.769   0.0000000002394  11.638    7.132
 0.075497   2.129   0.246 -20.666   0.717   0.0000000045599  10.274    4.199
 0.109592   2.224   0.379 -21.663   0.725   0.0000000014234  10.853    6.616
 0.168001   2.372   0.811 -22.397   0.853   0.0000000006351  11.266    7.211
 0.160008   2.257   0.666 -22.263   0.752   0.0000000007359  11.113    8.179
 0.088845   2.306   0.674 -22.125   0.766   0.0000000008131  11.085    7.062
 0.177034   2.411   0.838 -22.592   0.772   0.0000000005137  11.168    6.504
 0.079122   2.342   0.862 -22.777   0.743   0.0000000003873  11.325    7.093
 0.105426   2.419   0.357 -21.349   0.783   0.0000000020573  10.815    9.874
 0.087496   2.328   0.396 -21.760   0.736   0.0000000012464  10.933    6.673
 0.081984   2.211   0.577 -21.799   0.729   0.0000000011851  10.976    7.965
 0.100394   2.278   0.458 -21.232   0.812   0.0000000023524  10.760    5.707
 0.149928   2.464   0.597 -22.364   0.790   0.0000000006499  11.203    9.641
 0.109708   2.186   0.598 -22.009   0.733   0.0000000009475  11.018    5.159
 0.167399   2.349   0.699 -22.691   0.780   0.0000000004563  11.285    6.823
 0.167538   2.404   0.695 -22.804   0.770   0.0000000004034  11.418    7.987
 0.089851   2.259   0.774 -22.013   0.764   0.0000000009276  11.060    8.104
 0.065289   2.190   0.446 -21.564   0.742   0.0000000015415  10.862    7.464
 0.143127   2.395   0.912 -22.756   0.771   0.0000000004168  11.275    7.062
 0.141724   2.334   0.618 -22.437   0.683   0.0000000005939  11.129    6.422
 0.103721   2.267   0.443 -21.571   0.801   0.0000000015798  10.829    6.595
 0.145311   2.205   0.632 -22.015   0.714   0.0000000009704  11.078    7.122
 0.223989   2.385   0.953 -23.340   0.800   0.0000000002381  11.578    7.456
 0.224819   2.436   0.845 -23.343   0.774   0.0000000002374  11.536    7.063
 0.213100   2.383   1.153 -23.259   0.937   0.0000000002568  11.541    7.786
 0.082789   2.110   0.410 -21.025   0.739   0.0000000029658  10.682    7.644
 0.082587   2.282   0.339 -21.275   0.801   0.0000000022021  10.799    6.546
 0.081693   2.434   0.974 -22.880   0.789   0.0000000003471  11.424   10.048
 0.081551   2.208   0.459 -21.267   0.789   0.0000000022194  10.712    7.120
 0.080887   2.265   0.183 -20.840   0.770   0.0000000037042  10.612   10.081
 0.107180   2.416   0.651 -22.458   0.749   0.0000000005642  11.222    8.069
 0.146186   2.392   0.504 -22.069   0.796   0.0000000009116  11.063    8.102
 0.082236   2.240   0.488 -21.359   0.752   0.0000000019918  10.851    6.135
 0.156855   2.379   0.701 -22.303   0.769   0.0000000007007  11.118    6.320
 0.167011   2.361   0.793 -22.810   0.773   0.0000000004003  11.463    7.489
 0.107957   2.375   0.647 -21.949   0.725   0.0000000010158  11.052    6.442
 0.118990   2.224   0.428 -21.490   0.761   0.0000000017599  10.849    8.297
 0.166718   2.294   0.808 -22.704   0.772   0.0000000004499  11.363   10.146
 0.129936   2.365   0.533 -21.872   0.748   0.0000000011335  10.955    6.780
 0.230344   2.371   1.037 -23.596   0.782   0.0000000001850  11.628    6.875
 0.248097   2.428   1.333 -24.036   0.786   0.0000000001223  11.913    7.720
 0.099354   2.377   0.271 -21.078   0.768   0.0000000028256  10.713    9.408
 0.153331   2.406   0.538 -22.304   0.754   0.0000000006982  11.175    6.252
 0.130660   2.482   0.929 -23.225   0.801   0.0000000002499  11.465    6.567
 0.153531   2.266   0.875 -22.468   0.769   0.0000000005788  11.220    7.813
 0.117199   2.088   0.311 -21.527   0.694   0.0000000016820  10.743    5.585
 0.095037   2.261   0.363 -21.083   0.720   0.0000000027970  10.658    5.434
 0.095679   1.991   0.726 -21.211   0.719   0.0000000024008  10.806    8.420
 0.082318   2.364   0.814 -22.542   0.722   0.0000000005027  11.195    5.445
 0.179195   2.452   0.636 -22.707   0.763   0.0000000004525  11.308    8.056
 0.168779   2.435   0.906 -23.262   0.780   0.0000000002474  11.522    6.703
 0.081773   2.216   0.603 -21.508   0.743   0.0000000016705  10.813    8.321
 0.087755   2.410   0.371 -21.611   0.767   0.0000000014865  10.892    8.221
 0.131936   2.269   0.919 -22.616   0.819   0.0000000004820  11.240    9.590
 0.150202   2.423   0.652 -22.577   0.782   0.0000000005109  11.256    8.278
 0.088562   2.265   0.277 -21.100   0.768   0.0000000027262  10.685    7.984
 0.132315   2.300   1.000 -23.069   0.776   0.0000000002949  11.478    8.815
 0.087920   2.110   0.337 -21.371   0.750   0.0000000019738  10.812    7.698
 0.136943   2.356   0.697 -22.256   0.773   0.0000000007280  11.202    8.919
 0.136589   2.401   0.942 -23.259   0.833   0.0000000002423  11.628    8.006
 0.135378   2.109   0.599 -21.968   0.785   0.0000000010164  11.047    9.143
 0.136229   2.305   1.152 -23.185   0.829   0.0000000002617  11.552    9.343
 0.281258   2.440   1.211 -24.038   0.791   0.0000000001249  11.809    7.058
 0.088704   2.356   0.635 -22.053   0.772   0.0000000008846  11.032    6.820
 0.163893   2.344   0.771 -22.628   0.760   0.0000000004879  11.192    6.051
 0.160201   2.283   0.925 -22.935   0.761   0.0000000003475  11.290    8.638
 0.130147   2.467   0.402 -22.038   0.854   0.0000000009321  11.075    9.049
 0.075047   2.182   0.421 -21.317   0.742   0.0000000020811  10.732    7.176
 0.107987   2.241   0.850 -22.200   0.759   0.0000000007581  11.023    6.140
 0.165050   2.322   0.795 -22.526   0.685   0.0000000005475  11.062    6.114
 0.091863   2.272   0.242 -21.091   0.788   0.0000000027647  10.721    7.310
 0.101764   2.155   0.651 -21.764   0.689   0.0000000012570  11.037    8.058
 0.063387   2.119   0.177 -20.596   0.706   0.0000000049203  10.391    7.568
 0.091110   2.465   0.793 -22.682   0.787   0.0000000004338  11.345    7.887
 0.077158   2.232   0.517 -21.691   0.768   0.0000000013407  11.009    4.735
 0.266499   2.528   1.217 -23.904   0.833   0.0000000001405  11.795    6.605
 0.077004   2.257   0.519 -21.542   0.853   0.0000000015980  10.852    6.276
 0.076221   2.141   0.467 -21.068   0.677   0.0000000028020  10.505    5.968
 0.085215   2.374   0.711 -22.334   0.802   0.0000000006374  11.196    7.520
 0.084394   2.288   0.261 -20.966   0.781   0.0000000031902  10.614    7.539
 0.101641   2.327   0.552 -22.573   0.706   0.0000000004936  11.253    5.146
 0.168422   2.461   0.963 -23.088   0.844   0.0000000002970  11.510    9.281
 0.135863   2.485   0.389 -22.101   0.813   0.0000000008708  11.218    8.368
 0.082275   2.295   0.373 -20.910   0.750   0.0000000034068  10.661    8.652
 0.122417   2.420   0.411 -21.952   0.776   0.0000000010253  10.992    8.433
 0.127177   2.302   0.635 -22.091   0.828   0.0000000008743  11.183    6.551
 0.131366   2.259   0.786 -22.284   0.725   0.0000000007015  11.087    6.292
 0.134880   2.362   0.672 -22.142   0.806   0.0000000008290  11.310    8.153
 0.138390   2.484   0.557 -21.974   0.822   0.0000000010120  11.084    7.278
 0.134576   2.285   0.741 -22.324   0.682   0.0000000006720  11.086    5.011
 0.135503   2.443   0.775 -22.851   0.763   0.0000000003736  11.319    6.863
 0.076936   2.151   0.730 -22.116   0.689   0.0000000008136  11.051    4.419
 0.170224   2.429   0.692 -22.520   0.911   0.0000000005538  11.290    8.768
 0.135601   2.400   0.479 -21.906   0.764   0.0000000010933  10.962    7.078
 0.077073   2.179   0.269 -20.589   0.743   0.0000000050258  10.523    7.415
 0.165661   2.413   0.739 -23.049   0.787   0.0000000003089  11.482    9.249
 0.150160   2.176   0.884 -22.788   0.706   0.0000000004049  11.335    6.554
 0.154254   2.286   1.102 -22.825   0.738   0.0000000003901  11.391    7.345
 0.166617   2.290   0.712 -22.639   0.728   0.0000000004833  11.235    6.931
 0.151050   2.379   0.651 -22.153   0.834   0.0000000008297  11.265    6.415
 0.176417   2.388   0.984 -23.364   0.783   0.0000000002243  11.496    6.167
 0.077059   2.260   0.624 -21.727   0.734   0.0000000012850  10.932    7.099
 0.161968   2.446   0.595 -22.741   0.796   0.0000000004301  11.372    8.614
 0.136755   2.328   0.605 -22.024   0.781   0.0000000009533  11.028    7.440
 0.076552   2.319   0.276 -20.873   0.730   0.0000000035456  10.562    8.266
 0.088230   2.014   0.499 -21.088   0.721   0.0000000027644  10.498    5.114
 0.076287   2.050   0.801 -21.732   0.683   0.0000000012762  10.867    5.599
 0.082397   2.205   0.388 -21.253   0.740   0.0000000022580  10.767    8.000
 0.150092   2.404   0.736 -22.630   0.737   0.0000000004818  11.227    6.630
 0.173276   2.328   0.961 -22.795   0.750   0.0000000004092  11.369    6.592
 0.128596   2.415   0.904 -22.895   0.765   0.0000000003541  11.416    7.896
 0.127134   2.453   0.528 -22.006   0.763   0.0000000009656  11.081    8.082
 0.154175   2.319   0.667 -22.270   0.850   0.0000000007263  11.190    9.451
 0.176697   2.515   0.836 -23.073   0.805   0.0000000003039  11.503    6.907
 0.098956   2.233   0.373 -21.343   0.713   0.0000000020584  10.672    7.132
 0.091752   2.101   0.299 -20.786   0.737   0.0000000039941  10.568    7.734
 0.090535   2.340   0.601 -21.811   0.751   0.0000000011772  10.913    6.259
 0.076888   2.189   0.465 -21.314   0.762   0.0000000020917  10.769    8.474
 0.171940   2.247   0.765 -22.596   0.794   0.0000000005089  11.226    6.974
 0.086901   2.339   0.452 -21.522   0.757   0.0000000016490  10.862    8.020
 0.085579   2.272   0.424 -21.415   0.788   0.0000000018687  10.832   10.025
 0.101660   2.289   0.365 -21.229   0.726   0.0000000023638  10.779    7.896
 0.077481   2.256   0.650 -21.701   0.751   0.0000000013247  10.887    7.337
 0.086818   2.235   0.704 -22.260   0.748   0.0000000006945  11.140    6.634
 0.089820   2.159   0.336 -21.085   0.715   0.0000000027773  10.686    7.508
 0.153245   2.251   0.720 -22.150   0.757   0.0000000008346  11.255    8.397
 0.153306   2.344   0.556 -22.579   0.783   0.0000000005109  11.288    6.183
 0.107523   2.250   0.472 -21.423   0.743   0.0000000018873  10.785    7.330
 0.130005   2.249   0.572 -21.735   0.785   0.0000000013310  10.859    5.876
 0.062848   2.377   0.434 -21.739   0.802   0.0000000012515  10.909    6.501
 0.169135   2.375   1.004 -23.236   0.795   0.0000000002543  11.512    8.943
 0.077893   2.425   0.740 -22.696   0.808   0.0000000004228  11.330    6.836
 0.131602   2.322   0.726 -22.222   0.772   0.0000000007537  11.122    7.572
 0.057113   2.267   0.634 -21.966   0.819   0.0000000009532  11.015    7.698
 0.120381   2.339   0.575 -22.294   0.735   0.0000000006870  11.055    6.808
 0.120733   2.262   0.495 -21.538   0.803   0.0000000016660  10.786    7.330
 0.109406   2.374   0.581 -22.021   0.794   0.0000000009344  10.962    6.149
 0.048574   2.366   0.357 -21.828   0.733   0.0000000011138  10.986    8.341
 0.106242   2.283   0.419 -21.804   0.679   0.0000000012027  10.978    5.193
 0.124976   2.405   0.722 -22.377   0.857   0.0000000006272  11.258    7.901
 0.121771   2.362   0.808 -22.879   0.750   0.0000000003583  11.400    6.019
 0.081811   2.161   0.332 -20.814   0.740   0.0000000038261  10.566    6.451
 0.116680   2.159   0.423 -21.526   0.783   0.0000000016846  10.989    6.963
 0.116167   2.236   0.853 -21.913   0.737   0.0000000010672  10.915    6.331
 0.094884   2.351   0.807 -22.514   0.784   0.0000000005241  11.267    7.509
 0.103217   2.420   0.731 -22.404   0.832   0.0000000005976  11.234    8.067
 0.083071   2.332   0.274 -21.026   0.807   0.0000000029641  10.680    8.217
 0.085911   2.161   0.601 -21.497   0.725   0.0000000016965  10.773    6.090
 0.080743   2.122   0.279 -20.793   0.719   0.0000000039228  10.577    9.443
 0.175929   2.343   0.683 -22.522   0.759   0.0000000005553  11.180    6.227
 0.150214   2.404   0.794 -22.539   0.767   0.0000000005330  11.210    6.937
 0.162809   2.359   0.586 -22.353   0.807   0.0000000006649  11.324    8.742
 0.151392   2.361   0.666 -22.367   0.749   0.0000000006483  11.146    8.119
 0.179960   2.137   0.945 -23.043   0.638   0.0000000003143  11.359    4.703
 0.085376   2.331   0.578 -21.803   0.779   0.0000000011834  10.974    7.714
 0.165726   2.317   0.675 -22.668   0.754   0.0000000004673  11.248    6.833
 0.097225   2.166   0.652 -21.838   0.704   0.0000000011469  10.865    5.019
 0.095472   2.171   0.753 -21.155   0.716   0.0000000025665  10.758    6.830
 0.112142   2.424   0.448 -21.939   0.778   0.0000000010319  11.018    6.880
 0.131594   2.410   0.706 -22.799   0.817   0.0000000003938  11.336    7.191
 0.108734   2.220   0.394 -21.372   0.838   0.0000000020056  10.821   10.464
 0.147781   2.413   0.990 -22.798   0.694   0.0000000003996  11.251    6.751
 0.116175   2.210   0.307 -21.645   0.739   0.0000000014624  10.832    5.816
